"","o","nn","CP","RCC_VAR","NUMB_ME","NUMB_ME_AD","DENS","COR","Q_VAR","NUMB_PRO","NUMB_RES","EUCD","MAPE","MSE"
"835",835,35,8,-1,1,0,0.491575173358433,0.6,1,50,50,44900.47,0.2905,40321038.52
"836",836,36,8,-1,1,0,0.512992660398595,0.6,1,50,50,57263.57,0.3248,65582328.49
"837",837,37,8,-1,1,0,0.474262022948824,0.6,1,50,50,46075.18,0.2814,42458450.11
"838",838,38,8,-1,1,0,0.659368616179563,0.6,1,50,50,43149.25,0.2476,37237153.78
"839",839,39,8,-1,1,0,0.596561564598233,0.6,1,50,50,51855.19,0.2996,53779224.2
"840",840,40,8,-1,1,0,0.561700252746232,0.6,1,50,50,55558.22,0.3303,61734322.5
"841",841,41,8,-1,1,0,0.670654309354722,0.6,1,50,50,37344.08,0.2231,27891599.84
"842",842,42,8,-1,1,0,0.629783711326309,0.6,1,50,50,40482.01,0.244,32775858.23
"843",843,43,8,-1,1,0,0.613670947938226,0.6,1,50,50,54145.7,0.2937,58635130.12
"844",844,44,8,-1,1,0,0.518600412551314,0.6,1,50,50,48755.5,0.2892,47541978.09
"845",845,45,8,-1,1,0,0.423418297129683,0.6,1,50,50,56565.06,0.3499,63992110.2
"846",846,46,8,-1,1,0,0.448074171086773,0.6,1,50,50,58559.41,0.3336,68584100.26
"847",847,47,8,-1,1,0,0.676074263709597,0.6,1,50,50,44476.38,0.2993,39562967.19
"848",848,48,8,-1,1,0,0.643384913704358,0.6,1,50,50,37781.55,0.225,28548909.04
"849",849,49,8,-1,1,0,0.546972153219394,0.6,1,50,50,59342.84,0.3656,70431463.15
"850",850,50,8,-1,1,0,0.681160703185014,0.6,1,50,50,49096.33,0.2812,48208998.73
"851",851,51,8,-1,1,0,0.682352039287798,0.6,1,50,50,48156.32,0.2974,46380629.55
"852",852,52,8,-1,1,0,0.580249040341005,0.6,1,50,50,39767.67,0.2525,31629357.04
"853",853,53,8,-1,1,0,0.54667896409519,0.6,1,50,50,53673.15,0.3028,57616139.24
"854",854,54,8,-1,1,0,0.612175461486913,0.6,1,50,50,50749.81,0.311,51510870.3
"855",855,55,8,-1,1,0,0.591064627142623,0.6,1,50,50,41732.64,0.2703,34832264.28
"856",856,56,8,-1,1,0,0.662659352063201,0.6,1,50,50,44531.44,0.2367,39660981.47
"857",857,57,8,-1,1,0,0.43999491664581,0.6,1,50,50,59856.7,0.343,71656501.22
"858",858,58,8,-1,1,0,0.604600724834017,0.6,1,50,50,53740.73,0.3061,57761322.81
"859",859,59,8,-1,1,0,0.559954798175022,0.6,1,50,50,53547.29,0.3211,57346239.44
"860",860,60,8,-1,1,0,0.629159988765605,0.6,1,50,50,47074.62,0.279,44320405.45
"861",861,61,8,-1,1,0,0.664509309339337,0.6,1,50,50,38877.37,0.2372,30228995.8
"862",862,62,8,-1,1,0,0.631967242783867,0.6,1,50,50,41588.65,0.2403,34592310.6
"863",863,63,8,-1,1,0,0.537421898520552,0.6,1,50,50,38968.94,0.2262,30371571.07
"864",864,64,8,-1,1,0,0.553793588257395,0.6,1,50,50,60164.01,0.3364,72394156.28
"865",865,65,8,-1,1,0,0.673587736440822,0.6,1,50,50,47456.92,0.2943,45043193.94
"866",866,66,8,-1,1,0,0.408960639080033,0.6,1,50,50,63463.12,0.3496,80551356.02
"867",867,67,8,-1,1,0,0.662183133955114,0.6,1,50,50,43516.31,0.2662,37873388.81
"868",868,68,8,-1,1,0,0.465439987857826,0.6,1,50,50,55595.11,0.3454,61816334.82
"869",869,69,8,-1,1,0,0.54368174765259,0.6,1,50,50,48322.22,0.2997,46700744.13
"870",870,70,8,-1,1,0,0.634704951313324,0.6,1,50,50,43083.76,0.2492,37124215.01
"871",871,71,8,-1,1,0,0.452022840967402,0.6,1,50,50,69223.94,0.4001,95839075.94
"872",872,72,8,-1,1,0,0.682272982224822,0.6,1,50,50,50183.79,0.285,50368249.95
"873",873,73,8,-1,1,0,0.638148164004087,0.6,1,50,50,42066.76,0.2544,35392242.98
"874",874,74,8,-1,1,0,0.438746136566624,0.6,1,50,50,53379.84,0.3284,56988154.34
"875",875,75,8,-1,1,0,0.443127188459039,0.6,1,50,50,67311.52,0.3785,90616821.65
"876",876,76,8,-1,1,0,0.500319868489169,0.6,1,50,50,40080.47,0.2429,32128883.81
"877",877,77,8,-1,1,0,0.51417415230535,0.6,1,50,50,47718.45,0.3181,45541015.43
"878",878,78,8,-1,1,0,0.412690953537822,0.6,1,50,50,57299.11,0.3363,65663756.82
"879",879,79,8,-1,1,0,0.686762634594925,0.6,1,50,50,47216.47,0.2762,44587891.48
"880",880,80,8,-1,1,0,0.414684984274209,0.6,1,50,50,69865.72,0.4104,97624367.78
"881",881,81,8,-1,1,0,0.518555637123063,0.6,1,50,50,52032.83,0.303,54148305.48
"882",882,82,8,-1,1,0,0.403465384640731,0.6,1,50,50,68483.65,0.3807,93800194.75
"883",883,83,8,-1,1,0,0.623503742413595,0.6,1,50,50,41329.45,0.2525,34162470.13
"884",884,84,8,-1,1,0,0.656028868304566,0.6,1,50,50,51082.54,0.282,52188523.63
"885",885,85,8,-1,1,0,0.502999432105571,0.6,1,50,50,65025.98,0.3441,84567565.72
"886",886,86,8,-1,1,0,0.607383716735058,0.6,1,50,50,40169.21,0.2281,32271305.65
"887",887,87,8,-1,1,0,0.46162420460023,0.6,1,50,50,49575.32,0.3318,49154237.77
"888",888,88,8,-1,1,0,0.624895924492739,0.6,1,50,50,42369.2,0.2591,35902984.88
"889",889,89,8,-1,1,0,0.576948865875602,0.6,1,50,50,42895.09,0.253,36799771.9
"890",890,90,8,-1,1,0,0.415843304689042,0.6,1,50,50,75961.12,0.4464,115401836.25
"891",891,91,8,-1,1,0,0.555315050436184,0.6,1,50,50,43092.35,0.2813,37139017.07
"892",892,92,8,-1,1,0,0.599608802772127,0.6,1,50,50,42636.12,0.2268,36356782.85
"893",893,93,8,-1,1,0,0.433071123133414,0.6,1,50,50,66604.59,0.3469,88723422.83
"894",894,94,8,-1,1,0,0.403194816177711,0.6,1,50,50,60915.85,0.3541,74214806.69
"895",895,95,8,-1,1,0,0.657092511979863,0.6,1,50,50,43490.73,0.2762,37828873.58
"896",896,96,8,-1,1,0,0.677243066043593,0.6,1,50,50,37715,0.2209,28448431.55
"897",897,97,8,-1,1,0,0.566217510355636,0.6,1,50,50,49916.61,0.2827,49833361.81
"898",898,98,8,-1,1,0,0.517820459627546,0.6,1,50,50,54087.79,0.3242,58509773.12
"899",899,99,8,-1,1,0,0.598279021307826,0.6,1,50,50,48459.1,0.2958,46965691.64
"900",900,100,8,-1,1,0,0.451210596342571,0.6,1,50,50,53082.39,0.3346,56354802.71
"901",901,101,8,-1,1,0,0.68940780761186,0.6,1,50,50,41688.15,0.2581,34758031.96
"902",902,102,8,-1,1,0,0.610176757141016,0.6,1,50,50,38465.2,0.2188,29591434.96
"903",903,103,8,-1,1,0,0.662842162558809,0.6,1,50,50,40253.1,0.2273,32406233.14
"904",904,104,8,-1,1,0,0.689857357228175,0.6,1,50,50,46399.25,0.2893,43057807.31
"905",905,105,8,-1,1,0,0.600983187556267,0.6,1,50,50,42629.5,0.2563,36345484.98
"906",906,106,8,-1,1,0,0.571359825273976,0.6,1,50,50,46972.16,0.2668,44127667.08
"907",907,107,8,-1,1,0,0.500298548070714,0.6,1,50,50,51560.54,0.3301,53169776.79
"908",908,108,8,-1,1,0,0.64183363255579,0.6,1,50,50,58291.35,0.2863,67957626.27
"909",909,109,8,-1,1,0,0.591973369056359,0.6,1,50,50,46591.67,0.2905,43415675.24
"910",910,110,8,-1,1,0,0.424187705409713,0.6,1,50,50,67865.53,0.364,92114616.3
"911",911,111,8,-1,1,0,0.650615224754438,0.6,1,50,50,40687.46,0.2115,33109380.36
"912",912,112,8,-1,1,0,0.44261315818876,0.6,1,50,50,67404.11,0.3919,90866285.84
"913",913,113,8,-1,1,0,0.408859078632668,0.6,1,50,50,53557.56,0.3469,57368242.03
"914",914,114,8,-1,1,0,0.554406223795377,0.6,1,50,50,47817.79,0.2508,45730821.02
"915",915,115,8,-1,1,0,0.568485156306997,0.6,1,50,50,51279.31,0.3205,52591351.1
"916",916,116,8,-1,1,0,0.481910880631767,0.6,1,50,50,55856.77,0.3451,62399585.29
"917",917,117,8,-1,1,0,0.692147868382744,0.6,1,50,50,43698.98,0.2665,38192016.09
"918",918,118,8,-1,1,0,0.457075419509783,0.6,1,50,50,70674.37,0.406,99897331.72
"919",919,119,8,-1,1,0,0.405616011051461,0.6,1,50,50,57983.13,0.3551,67240872.62
"920",920,120,8,-1,1,0,0.573840484092943,0.6,1,50,50,52583.55,0.3208,55300587.74
"921",921,121,8,-1,1,0,0.612632223940454,0.6,1,50,50,43455.02,0.2379,37766780.43
"922",922,122,8,-1,1,0,0.426833476615138,0.6,1,50,50,75370.03,0.3776,113612832.03
"923",923,123,8,-1,1,0,0.424785575876012,0.6,1,50,50,86302.52,0.422,148962492.29
"924",924,124,8,-1,1,0,0.500420556869358,0.6,1,50,50,57568.76,0.3325,66283249.51
"925",925,125,8,-1,1,0,0.532816083938815,0.6,1,50,50,46368.91,0.2673,43001523.82
"926",926,126,8,-1,1,0,0.522752239159308,0.6,1,50,50,40291.78,0.2536,32468544.49
"927",927,127,8,-1,1,0,0.597137572616339,0.6,1,50,50,49602.88,0.2804,49208909.5
"928",928,128,8,-1,1,0,0.568897187826224,0.6,1,50,50,57693.27,0.3214,66570258.91
"929",929,129,8,-1,1,0,0.440907700522803,0.6,1,50,50,61566.91,0.3804,75809697.75
"930",930,130,8,-1,1,0,0.486052112095058,0.6,1,50,50,64199.87,0.4018,82432463.43
"931",931,131,8,-1,1,0,0.479857872449793,0.6,1,50,50,50137.78,0.3004,50275937.04
"932",932,132,8,-1,1,0,0.65416238931939,0.6,1,50,50,36922.47,0.2476,27265381.51
"933",933,133,8,-1,1,0,0.634769530873746,0.6,1,50,50,44914.08,0.2629,40345499.67
"934",934,134,8,-1,1,0,0.641100992751308,0.6,1,50,50,49261.34,0.2824,48533598.02
"935",935,135,8,-1,1,0,0.587412530509755,0.6,1,50,50,47636.17,0.3086,45384087.07
"936",936,136,8,-1,1,0,0.587641436373815,0.6,1,50,50,47307.4,0.309,44759807.52
"937",937,137,8,-1,1,0,0.675657359929755,0.6,1,50,50,39982.45,0.2501,31971918.4
"938",938,138,8,-1,1,0,0.645188667974435,0.6,1,50,50,51975.63,0.3353,54029324.59
"939",939,139,8,-1,1,0,0.502243021363392,0.6,1,50,50,46625.19,0.3445,43478172.33
"940",940,140,8,-1,1,0,0.66362358846236,0.6,1,50,50,42764.33,0.2558,36575752.47
"941",941,141,8,-1,1,0,0.529162394953892,0.6,1,50,50,58486.54,0.3828,68413516.2
"942",942,142,8,-1,1,0,0.559210923057981,0.6,1,50,50,45154.35,0.2837,40778315.47
"943",943,143,8,-1,1,0,0.672398513415828,0.6,1,50,50,47444.96,0.2553,45020477.87
"944",944,144,8,-1,1,0,0.549244669335894,0.6,1,50,50,47828.66,0.269,45751616.88
"945",945,145,8,-1,1,0,0.588310628943145,0.6,1,50,50,63467.8,0.3431,80563222.62
"946",946,146,8,-1,1,0,0.473627298860811,0.6,1,50,50,55606.52,0.32,61841711.77
"947",947,147,8,-1,1,0,0.506336778146215,0.6,1,50,50,46688.54,0.2821,43596394.2
"948",948,148,8,-1,1,0,0.433555445354432,0.6,1,50,50,57203.45,0.3587,65444685.81
"949",949,149,8,-1,1,0,0.601625904487446,0.6,1,50,50,51396.12,0.3184,52831224.07
"950",950,150,8,-1,1,0,0.527295982954092,0.6,1,50,50,65766.62,0.3432,86504953.12
"951",951,151,8,-1,1,0,0.47292369697243,0.6,1,50,50,66712.11,0.3802,89010120.86
"952",952,152,8,-1,1,0,0.507047147653066,0.6,1,50,50,60402.57,0.3586,72969400.43
"953",953,153,8,-1,1,0,0.505490449699573,0.6,1,50,50,47549.03,0.2809,45218207.05
"954",954,154,8,-1,1,0,0.59158749403432,0.6,1,50,50,45477.32,0.2832,41363731.34
"955",955,155,8,-1,1,0,0.683581423852593,0.6,1,50,50,45609.16,0.2243,41603915.72
"956",956,156,8,-1,1,0,0.504486945271492,0.6,1,50,50,67412.41,0.3609,90888661.91
"957",957,157,8,-1,1,0,0.42030338186305,0.6,1,50,50,54362.34,0.3306,59105278.47
"958",958,158,8,-1,1,0,0.699941575271077,0.6,1,50,50,39595.17,0.2386,31355551.93
"959",959,159,8,-1,1,0,0.67911446520593,0.6,1,50,50,41801.34,0.2298,34947044.03
"960",960,160,8,-1,1,0,0.46394571964629,0.6,1,50,50,54253.12,0.3224,58868027.42
"961",961,161,8,-1,1,0,0.698126357421279,0.6,1,50,50,38461.82,0.2579,29586228.38
"962",962,162,8,-1,1,0,0.535299976076931,0.6,1,50,50,50833.81,0.2858,51681525.09
"963",963,163,8,-1,1,0,0.676960974978283,0.6,1,50,50,37822.85,0.2313,28611360.39
"964",964,164,8,-1,1,0,0.467591211129911,0.6,1,50,50,69132.5,0.3767,95586046.78
"965",965,165,8,-1,1,0,0.488118398259394,0.6,1,50,50,49254.94,0.2953,48520976.49
"966",966,166,8,-1,1,0,0.51418855318334,0.6,1,50,50,52946.05,0.3042,56065675.51
"967",967,167,8,-1,1,0,0.680005327612162,0.6,1,50,50,43572.02,0.2506,37970425.79
"968",968,168,8,-1,1,0,0.487775730481371,0.6,1,50,50,59254.32,0.3619,70221496.49
"969",969,169,8,-1,1,0,0.672915956377983,0.6,1,50,50,40480.6,0.2625,32773578.68
"970",970,170,8,-1,1,0,0.548226251895539,0.6,1,50,50,39742.93,0.234,31590008.47
"971",971,171,8,-1,1,0,0.617151041561738,0.6,1,50,50,37262.16,0.2435,27769370.57
"972",972,172,8,-1,1,0,0.421768953162245,0.6,1,50,50,50536.53,0.311,51078810.47
"973",973,173,8,-1,1,0,0.631436008308083,0.6,1,50,50,47787.65,0.3038,45673188.84
"974",974,174,8,-1,1,0,0.463689565961249,0.6,1,50,50,57357.16,0.3318,65796872.58
"975",975,175,8,-1,1,0,0.573867523553781,0.6,1,50,50,60053.24,0.3161,72127840.17
"976",976,176,8,-1,1,0,0.423875819612294,0.6,1,50,50,58312.78,0.3568,68007600.89
"977",977,177,8,-1,1,0,0.646710069803521,0.6,1,50,50,47394.88,0.2816,44925484.67
"978",978,178,8,-1,1,0,0.483320605475456,0.6,1,50,50,50405.93,0.3257,50815164.15
"979",979,179,8,-1,1,0,0.522800411144271,0.6,1,50,50,65046.25,0.3668,84620282.28
"980",980,180,8,-1,1,0,0.406558826030232,0.6,1,50,50,63206.4,0.3783,79900979.36
"981",981,181,8,-1,1,0,0.651169800874777,0.6,1,50,50,44515.78,0.285,39633099.68
"982",982,182,8,-1,1,0,0.449708865443245,0.6,1,50,50,60659.78,0.3263,73592188.09
"983",983,183,8,-1,1,0,0.612467541126534,0.6,1,50,50,47021.45,0.2816,44220331.38
"984",984,184,8,-1,1,0,0.511857485282235,0.6,1,50,50,60211.64,0.3487,72508837.11
"985",985,185,8,-1,1,0,0.589038088312372,0.6,1,50,50,51861.01,0.3144,53791291.3
"986",986,186,8,-1,1,0,0.503635611152276,0.6,1,50,50,54041.38,0.333,58409407.76
"987",987,187,8,-1,1,0,0.688897811900824,0.6,1,50,50,38251.84,0.2318,29264065.85
"988",988,188,8,-1,1,0,0.596895668935031,0.6,1,50,50,39453.29,0.2765,31131249.36
"989",989,189,8,-1,1,0,0.641494373697788,0.6,1,50,50,41862.93,0.2771,35050096.78
"990",990,190,8,-1,1,0,0.540073737874627,0.6,1,50,50,47057.97,0.3154,44289042.28
"991",991,191,8,-1,1,0,0.662038265331648,0.6,1,50,50,45722.18,0.2787,41810347.07
"992",992,192,8,-1,1,0,0.653686416172423,0.6,1,50,50,39225.94,0.2427,30773489.61
"993",993,193,8,-1,1,0,0.430225740815513,0.6,1,50,50,57828.49,0.3389,66882689.5
"994",994,194,8,-1,1,0,0.404924123710953,0.6,1,50,50,70927.77,0.3896,100614984.79
"995",995,195,8,-1,1,0,0.550677364016883,0.6,1,50,50,59863.12,0.3471,71671853.78
"996",996,196,8,-1,1,0,0.659497911017388,0.6,1,50,50,54160.13,0.3084,58666399.02
"997",997,197,8,-1,1,0,0.638225161074661,0.6,1,50,50,47813.81,0.2853,45723211.82
"998",998,198,8,-1,1,0,0.59635558987502,0.6,1,50,50,51019.5,0.2735,52059786
"999",999,199,8,-1,1,0,0.695015978021547,0.6,1,50,50,52209.78,0.2594,54517226.97
"1000",1000,200,8,-1,1,0,0.636755923810415,0.6,1,50,50,46791.94,0.3016,43789708.76
"1001",1001,1,10,-1,1,0,0.465184833924286,0.6,1,50,50,73216.46,0.3833,107212989.08
"1002",1002,2,10,-1,1,0,0.570766021218151,0.6,1,50,50,43691.95,0.2731,38179722.71
"1003",1003,3,10,-1,1,0,0.483563121804036,0.6,1,50,50,61493.75,0.3554,75629635.58
"1004",1004,4,10,-1,1,0,0.443566209916025,0.6,1,50,50,54845.71,0.3086,60161041.15
"1005",1005,5,10,-1,1,0,0.442741175694391,0.6,1,50,50,55573.9,0.3281,61769170.19
"1006",1006,6,10,-1,1,0,0.445221790857613,0.6,1,50,50,67114.33,0.3853,90086669.86
"1007",1007,7,10,-1,1,0,0.445816158945672,0.6,1,50,50,35513.92,0.255,25224768.33
"1008",1008,8,10,-1,1,0,0.663337411987595,0.6,1,50,50,39941.45,0.2514,31906384.01
"1009",1009,9,10,-1,1,0,0.682446475117467,0.6,1,50,50,41099.55,0.2184,33783456.83
"1010",1010,10,10,-1,1,0,0.609379686135799,0.6,1,50,50,49136.5,0.2764,48287919.7
"1011",1011,11,10,-1,1,0,0.604492880194448,0.6,1,50,50,48162.51,0.2475,46392547.63
"1012",1012,12,10,-1,1,0,0.573621783056296,0.6,1,50,50,40879.78,0.2589,33423133.24
"1013",1013,13,10,-1,1,0,0.578492442308925,0.6,1,50,50,57529.5,0.323,66192869.26
"1014",1014,14,10,-1,1,0,0.605728134117089,0.6,1,50,50,45516.71,0.2966,41435426.09
"1015",1015,15,10,-1,1,0,0.688259200006723,0.6,1,50,50,34630.28,0.2061,23985120.07
"1016",1016,16,10,-1,1,0,0.507650074712001,0.6,1,50,50,54594.64,0.3136,59611489.41
"1017",1017,17,10,-1,1,0,0.475965271983296,0.6,1,50,50,51425.08,0.308,52890768.6
"1018",1018,18,10,-1,1,0,0.575497198686935,0.6,1,50,50,44727.91,0.2347,40011725.45
"1019",1019,19,10,-1,1,0,0.409717788756825,0.6,1,50,50,54786.8,0.3035,60031866.37
"1020",1020,20,10,-1,1,0,0.685583679610863,0.6,1,50,50,48208.67,0.2807,46481515.27
"1021",1021,21,10,-1,1,0,0.591463915584609,0.6,1,50,50,53711.68,0.3367,57698883.05
"1022",1022,22,10,-1,1,0,0.578886913461611,0.6,1,50,50,49528.34,0.2964,49061139.09
"1023",1023,23,10,-1,1,0,0.620680666016415,0.6,1,50,50,37239.3,0.2439,27735304.93
"1024",1024,24,10,-1,1,0,0.612667032447644,0.6,1,50,50,44108.22,0.2763,38910706.66
"1025",1025,25,10,-1,1,0,0.617909106821753,0.6,1,50,50,45463.3,0.2972,41338229.09
"1026",1026,26,10,-1,1,0,0.483248525159434,0.6,1,50,50,51553.48,0.3127,53155227.01
"1027",1027,27,10,-1,1,0,0.647864184388891,0.6,1,50,50,47267.88,0.2657,44685050.35
"1028",1028,28,10,-1,1,0,0.61677481313236,0.6,1,50,50,35805.89,0.2415,25641240.4
"1029",1029,29,10,-1,1,0,0.638329611672088,0.6,1,50,50,41079.96,0.2615,33751259.38
"1030",1030,30,10,-1,1,0,0.52630743351765,0.6,1,50,50,43476.53,0.2722,37804170.28
"1031",1031,31,10,-1,1,0,0.431171984132379,0.6,1,50,50,64168.44,0.3562,82351763.01
"1032",1032,32,10,-1,1,0,0.47385300709866,0.6,1,50,50,51168.2,0.2755,52363700.05
"1033",1033,33,10,-1,1,0,0.587440182548016,0.6,1,50,50,46651.52,0.2692,43527285.84
"1034",1034,34,10,-1,1,0,0.605723357549869,0.6,1,50,50,47560.59,0.2622,45240199.75
"1035",1035,35,10,-1,1,0,0.467932547302917,0.6,1,50,50,58111.32,0.3173,67538514.74
"1036",1036,36,10,-1,1,0,0.482312749163248,0.6,1,50,50,49492.88,0.2906,48990905.84
"1037",1037,37,10,-1,1,0,0.506312899920158,0.6,1,50,50,60762.77,0.3448,73842275.64
"1038",1038,38,10,-1,1,0,0.400837202579714,0.6,1,50,50,55534.89,0.3433,61682488.03
"1039",1039,39,10,-1,1,0,0.497127777407877,0.6,1,50,50,46253.26,0.2958,42787272.04
"1040",1040,40,10,-1,1,0,0.41452433092054,0.6,1,50,50,78489.74,0.3868,123212779.58
"1041",1041,41,10,-1,1,0,0.445910839666612,0.6,1,50,50,64292.35,0.3652,82670126.21
"1042",1042,42,10,-1,1,0,0.613395006256178,0.6,1,50,50,37436.48,0.2618,28029805.88
"1043",1043,43,10,-1,1,0,0.690652506262995,0.6,1,50,50,40022.49,0.2453,32035988.42
"1044",1044,44,10,-1,1,0,0.602085347473621,0.6,1,50,50,39849.72,0.2445,31760006.34
"1045",1045,45,10,-1,1,0,0.481236244505271,0.6,1,50,50,63173.82,0.3403,79818619.82
"1046",1046,46,10,-1,1,0,0.633680455177091,0.6,1,50,50,42376.17,0.2618,35914798.07
"1047",1047,47,10,-1,1,0,0.509621336567216,0.6,1,50,50,39305.94,0.2726,30899142.58
"1048",1048,48,10,-1,1,0,0.585056917113252,0.6,1,50,50,44729.12,0.2897,40013890.66
"1049",1049,49,10,-1,1,0,0.642642309213988,0.6,1,50,50,43893.1,0.2537,38532076.36
"1050",1050,50,10,-1,1,0,0.651956541952677,0.6,1,50,50,41813.14,0.2459,34966765.31
"1051",1051,51,10,-1,1,0,0.596627018391155,0.6,1,50,50,52428.1,0.3135,54974116.35
"1052",1052,52,10,-1,1,0,0.674032773100771,0.6,1,50,50,42961.82,0.2756,36914351.87
"1053",1053,53,10,-1,1,0,0.624828544538468,0.6,1,50,50,31833.14,0.191,20266980.33
"1054",1054,54,10,-1,1,0,0.406310039758682,0.6,1,50,50,68800.99,0.4101,94671534.31
"1055",1055,55,10,-1,1,0,0.525915861874819,0.6,1,50,50,49018.8,0.288,48056858.37
"1056",1056,56,10,-1,1,0,0.432266712025739,0.6,1,50,50,51633.03,0.3038,53319386.84
"1057",1057,57,10,-1,1,0,0.401074362103827,0.6,1,50,50,62756.88,0.3721,78768517.15
"1058",1058,58,10,-1,1,0,0.672197925671935,0.6,1,50,50,41513.09,0.2524,34466730.13
"1059",1059,59,10,-1,1,0,0.660854045534506,0.6,1,50,50,39599.58,0.2389,31362529.86
"1060",1060,60,10,-1,1,0,0.695626842603087,0.6,1,50,50,36623.22,0.1949,26825209.72
"1061",1061,61,10,-1,1,0,0.687393214460462,0.6,1,50,50,47358.89,0.2996,44857289.59
"1062",1062,62,10,-1,1,0,0.453003727318719,0.6,1,50,50,50247.61,0.3071,50496445.89
"1063",1063,63,10,-1,1,0,0.655265284329653,0.6,1,50,50,51750.59,0.2934,53562466.4
"1064",1064,64,10,-1,1,0,0.588331604236737,0.6,1,50,50,39868.52,0.2582,31789982.85
"1065",1065,65,10,-1,1,0,0.434333894145675,0.6,1,50,50,73304.65,0.4521,107471437.9
"1066",1066,66,10,-1,1,0,0.60281113081146,0.6,1,50,50,42203.68,0.2518,35623005.09
"1067",1067,67,10,-1,1,0,0.403420782019384,0.6,1,50,50,77673.96,0.4205,120664892.65
"1068",1068,68,10,-1,1,0,0.697181882616132,0.6,1,50,50,38972.32,0.2038,30376841.48
"1069",1069,69,10,-1,1,0,0.428893799125217,0.6,1,50,50,59276.08,0.3326,70273066.29
"1070",1070,70,10,-1,1,0,0.501119917305186,0.6,1,50,50,57843.04,0.3352,66916344.63
"1071",1071,71,10,-1,1,0,0.52252470171079,0.6,1,50,50,56748.93,0.2905,64408825.29
"1072",1072,72,10,-1,1,0,0.493989325407892,0.6,1,50,50,59843.31,0.3451,71624436.94
"1073",1073,73,10,-1,1,0,0.536422223015688,0.6,1,50,50,42992.35,0.2722,36966845
"1074",1074,74,10,-1,1,0,0.635657118400559,0.6,1,50,50,44518.66,0.2621,39638216
"1075",1075,75,10,-1,1,0,0.456132902228273,0.6,1,50,50,59122.52,0.3299,69909455.12
"1076",1076,76,10,-1,1,0,0.594761145627126,0.6,1,50,50,53535.94,0.3147,57321936.36
"1077",1077,77,10,-1,1,0,0.662949201837182,0.6,1,50,50,40530,0.2466,32853618.74
"1078",1078,78,10,-1,1,0,0.497750370297581,0.6,1,50,50,51177.37,0.3342,52382468.83
"1079",1079,79,10,-1,1,0,0.47211098910775,0.6,1,50,50,56970.13,0.3304,64911910.66
"1080",1080,80,10,-1,1,0,0.67064542369917,0.6,1,50,50,44362.93,0.2262,39361397.73
"1081",1081,81,10,-1,1,0,0.69185418675188,0.6,1,50,50,46836.9,0.2618,43873905.72
"1082",1082,82,10,-1,1,0,0.429333128058352,0.6,1,50,50,43949.88,0.3118,38631832.28
"1083",1083,83,10,-1,1,0,0.551927156979218,0.6,1,50,50,50244.32,0.316,50489838.31
"1084",1084,84,10,-1,1,0,0.680352024710737,0.6,1,50,50,42115.26,0.2573,35473908.64
"1085",1085,85,10,-1,1,0,0.43139057578519,0.6,1,50,50,60639.85,0.3502,73543816.64
"1086",1086,86,10,-1,1,0,0.401613680436276,0.6,1,50,50,68000.44,0.3619,92481203.48
"1087",1087,87,10,-1,1,0,0.68225660698954,0.6,1,50,50,43079.48,0.2608,37116830.2
"1088",1088,88,10,-1,1,0,0.604362213518471,0.6,1,50,50,38690.59,0.2314,29939237.28
"1089",1089,89,10,-1,1,0,0.62004233233165,0.6,1,50,50,38636.62,0.2894,29855774.9
"1090",1090,90,10,-1,1,0,0.599143980070949,0.6,1,50,50,44921.97,0.2685,40359663.62
"1091",1091,91,10,-1,1,0,0.51210150574334,0.6,1,50,50,47794.04,0.2828,45685396.83
"1092",1092,92,10,-1,1,0,0.497909864434041,0.6,1,50,50,48397.07,0.2867,46845534.49
"1093",1093,93,10,-1,1,0,0.459437495423481,0.6,1,50,50,53096.22,0.302,56384168.73
"1094",1094,94,10,-1,1,0,0.448655656678602,0.6,1,50,50,60349.85,0.3528,72842077.86
"1095",1095,95,10,-1,1,0,0.455701475124806,0.6,1,50,50,52270.27,0.3198,54643618.21
"1096",1096,96,10,-1,1,0,0.615784770878963,0.6,1,50,50,44485.04,0.2872,39578383.68
"1097",1097,97,10,-1,1,0,0.66987927723676,0.6,1,50,50,49396.05,0.2611,48799393.75
"1098",1098,98,10,-1,1,0,0.623495023488067,0.6,1,50,50,40973.21,0.2695,33576078.75
"1099",1099,99,10,-1,1,0,0.468664551689289,0.6,1,50,50,59002.53,0.3599,69625967.52
"1100",1100,100,10,-1,1,0,0.517370082088746,0.6,1,50,50,55651.13,0.3143,61940964.69
"1101",1101,101,10,-1,1,0,0.573144168802537,0.6,1,50,50,56236.72,0.3497,63251369.73
"1102",1102,102,10,-1,1,0,0.691299032350071,0.6,1,50,50,42940.22,0.2648,36877242.97
"1103",1103,103,10,-1,1,0,0.614355859998614,0.6,1,50,50,47340.63,0.251,44822702.04
"1104",1104,104,10,-1,1,0,0.68962886473164,0.6,1,50,50,46071.8,0.2661,42452217.36
"1105",1105,105,10,-1,1,0,0.479406608315185,0.6,1,50,50,51004.56,0.2992,52029297.6
"1106",1106,106,10,-1,1,0,0.459825508249924,0.6,1,50,50,55794.77,0.2972,62261117.23
"1107",1107,107,10,-1,1,0,0.671379622817039,0.6,1,50,50,48949.05,0.2964,47920199.32
"1108",1108,108,10,-1,1,0,0.69468281804584,0.6,1,50,50,46771.79,0.2619,43751999.88
