"","o","nn","CP","RCC_VAR","NUMB_ME","NUMB_ME_AD","DENS","COR","Q_VAR","NUMB_PRO","NUMB_RES","EUCD","MAPE","MSE"
"1641",1641,41,16,5.49085188214667,1,0,0.669967560679652,0.6,1,50,50,145.01,0.0077,420.56
"1642",1642,42,16,5.9163744689431,1,0,0.570964224729687,0.6,1,50,50,16.23,3e-04,5.27
"1643",1643,43,16,5.59554286161438,1,0,0.41842805640772,0.6,1,50,50,375.55,0.0094,2820.72
"1644",1644,44,16,5.39060977264307,1,0,0.446536189573817,0.6,1,50,50,115.06,0.0011,264.78
"1645",1645,45,16,5.56645752955228,1,0,0.602652735053562,0.6,1,50,50,84.29,7e-04,142.09
"1646",1646,46,16,5.90349782980047,1,0,0.55229457442183,0.6,1,50,50,6.49,6e-04,0.84
"1647",1647,47,16,5.05404183804058,1,0,0.442440076847561,0.6,1,50,50,19.91,8e-04,7.93
"1648",1648,48,16,5.74971121829003,1,0,0.499882383504882,0.6,1,50,50,40.29,0.0026,32.47
"1649",1649,49,16,5.29469849402085,1,0,0.625988031434827,0.6,1,50,50,0.26,0,0
"1650",1650,50,16,5.64421321963891,1,0,0.601557125593536,0.6,1,50,50,402.3,0.0033,3236.98
"1651",1651,51,16,5.56645209738053,1,0,0.698192632920109,0.6,1,50,50,228.46,0.0023,1043.84
"1652",1652,52,16,5.57299067522399,1,0,0.659223047387786,0.6,1,50,50,520.68,0.0045,5422.05
"1653",1653,53,16,5.5067082690075,1,0,0.675608849246055,0.6,1,50,50,273.66,0.0042,1497.85
"1654",1654,54,16,5.45459412620403,1,0,0.621197725646198,0.6,1,50,50,3.75,6e-04,0.28
"1655",1655,55,16,5.52567290677689,1,0,0.454676498216577,0.6,1,50,50,1.09,0.0014,0.02
"1656",1656,56,16,5.22110578394495,1,0,0.538250192045234,0.6,1,50,50,16.54,5e-04,5.47
"1657",1657,57,16,5.07625363511033,1,0,0.503548661060631,0.6,1,50,50,1044.88,0.0084,21835.37
"1658",1658,58,16,5.92760266177356,1,0,0.602802340500057,0.6,1,50,50,1.52,1e-04,0.05
"1659",1659,59,16,5.42643243307248,1,0,0.537348115560599,0.6,1,50,50,150,0.003,450.02
"1660",1660,60,16,5.45891621941701,1,0,0.503018108732067,0.6,1,50,50,55.49,0.0043,61.58
"1661",1661,61,16,5.56551697850227,1,0,0.600469537894242,0.6,1,50,50,285.82,0.0048,1633.85
"1662",1662,62,16,5.20338354702108,1,0,0.669482479826547,0.6,1,50,50,843.54,0.0079,14231.34
"1663",1663,63,16,5.31080359197222,1,0,0.666684680036269,0.6,1,50,50,25.03,4e-04,12.53
"1664",1664,64,16,5.33131953072734,1,0,0.642577112955041,0.6,1,50,50,282.48,0.0025,1595.94
"1665",1665,65,16,5.81380200316198,1,0,0.493959829979576,0.6,1,50,50,77.2,0.0018,119.19
"1666",1666,66,16,5.93517327192239,1,0,0.571426169713959,0.6,1,50,50,126.99,0.0028,322.53
"1667",1667,67,16,5.02747138938867,1,0,0.650195601186715,0.6,1,50,50,116.08,0.0013,269.49
"1668",1668,68,16,5.73949439055286,1,0,0.597748922090977,0.6,1,50,50,29.27,0.0014,17.13
"1669",1669,69,16,5.99707394093275,1,0,0.557967766118236,0.6,1,50,50,7.04,1e-04,0.99
"1670",1670,70,16,5.83791037811898,1,0,0.660408256528899,0.6,1,50,50,3.6,1e-04,0.26
"1671",1671,71,16,5.61039468529634,1,0,0.437291350960732,0.6,1,50,50,91.7,0.001,168.18
"1672",1672,72,16,5.39436090434901,1,0,0.505764649622142,0.6,1,50,50,196.37,0.0013,771.23
"1673",1673,73,16,5.50466907699592,1,0,0.444619664549828,0.6,1,50,50,939.02,0.0089,17635.13
"1674",1674,74,16,5.96303551085293,1,0,0.40111455982551,0.6,1,50,50,50.58,0.0165,51.16
"1675",1675,75,16,5.21958574932069,1,0,0.456958836875856,0.6,1,50,50,10.71,4e-04,2.29
"1676",1676,76,16,5.58955586445518,1,0,0.642347758100368,0.6,1,50,50,140.36,0.0015,393.99
"1677",1677,77,16,5.31549780443311,1,0,0.608920550276525,0.6,1,50,50,1366.22,0.0138,37330.98
"1678",1678,78,16,5.94594440842047,1,0,0.445584275759757,0.6,1,50,50,0.2,7e-04,0
"1679",1679,79,16,5.10723414411768,1,0,0.530915899924003,0.6,1,50,50,150.6,0.002,453.59
"1680",1680,80,16,5.43325314391404,1,0,0.635279110004194,0.6,1,50,50,7.66,9e-04,1.17
"1681",1681,81,16,5.15205617295578,1,0,0.503389512537979,0.6,1,50,50,138.25,0.0024,382.25
"1682",1682,82,16,5.54081337270327,1,0,0.689982593199238,0.6,1,50,50,89.8,0.0017,161.3
"1683",1683,83,16,5.93031707336195,1,0,0.660846024821512,0.6,1,50,50,4.73,0,0.45
"1684",1684,84,16,5.62731787818484,1,0,0.461672653187998,0.6,1,50,50,5.47,2e-04,0.6
"1685",1685,85,16,5.92026758822612,1,0,0.69838034089189,0.6,1,50,50,21.44,2e-04,9.19
"1686",1686,86,16,5.9088069780264,1,0,0.484368064813316,0.6,1,50,50,28.1,0.0089,15.79
"1687",1687,87,16,5.84370339894667,1,0,0.533030236954801,0.6,1,50,50,298.46,0.0055,1781.58
"1688",1688,88,16,5.48652184405364,1,0,0.570721213938668,0.6,1,50,50,14.37,3e-04,4.13
"1689",1689,89,16,5.60271491180174,1,0,0.691799757676199,0.6,1,50,50,450.64,0.0046,4061.5
"1690",1690,90,16,5.34162873146124,1,0,0.612308180262335,0.6,1,50,50,40.93,4e-04,33.51
"1691",1691,91,16,5.77186191431247,1,0,0.605963545036502,0.6,1,50,50,30.8,4e-04,18.97
"1692",1692,92,16,5.5769740336109,1,0,0.487235467787832,0.6,1,50,50,47.42,0.0018,44.97
"1693",1693,93,16,5.0245272370521,1,0,0.538039417425171,0.6,1,50,50,20.34,0.0016,8.27
"1694",1694,94,16,5.85506694065407,1,0,0.560101823252626,0.6,1,50,50,2.59,3e-04,0.13
"1695",1695,95,16,5.13970230403356,1,0,0.497333391010761,0.6,1,50,50,4.13,0.0014,0.34
"1696",1696,96,16,5.47885309020057,1,0,0.656278439681046,0.6,1,50,50,439.49,0.0038,3862.97
"1697",1697,97,16,5.71281975298189,1,0,0.483333528134972,0.6,1,50,50,185.54,0.0017,688.52
"1698",1698,98,16,5.94854275998659,1,0,0.422412390098907,0.6,1,50,50,110.68,0.0043,245
"1699",1699,99,16,5.03780651278794,1,0,0.409970492799766,0.6,1,50,50,28.24,0.0012,15.96
"1700",1700,100,16,5.59861961356364,1,0,0.483841801644303,0.6,1,50,50,8.2,0.0024,1.35
"1701",1701,101,16,5.44360554311424,1,0,0.694043519534171,0.6,1,50,50,6.71,1e-04,0.9
"1702",1702,102,16,5.14701086352579,1,0,0.606200452824123,0.6,1,50,50,293.74,0.0042,1725.72
"1703",1703,103,16,5.13390245498158,1,0,0.440327661857009,0.6,1,50,50,230.37,0.0109,1061.38
"1704",1704,104,16,5.0562845626846,1,0,0.483725075190887,0.6,1,50,50,68.95,7e-04,95.08
"1705",1705,105,16,5.07218371215276,1,0,0.632031901343726,0.6,1,50,50,255.89,0.0016,1309.57
"1706",1706,106,16,5.08167984662578,1,0,0.686038579046726,0.6,1,50,50,144.32,0.0011,416.55
"1707",1707,107,16,5.81140775070526,1,0,0.448613815824501,0.6,1,50,50,129.07,0.0049,333.2
"1708",1708,108,16,5.65369280520827,1,0,0.567322601843625,0.6,1,50,50,9.17,0.0079,1.68
"1709",1709,109,16,5.25972175458446,1,0,0.503236607345752,0.6,1,50,50,19.17,0.0016,7.35
"1710",1710,110,16,5.55115033546463,1,0,0.568628980475478,0.6,1,50,50,323.65,0.0019,2094.96
"1711",1711,111,16,5.6447406290099,1,0,0.509106303262524,0.6,1,50,50,282.91,0.0044,1600.78
"1712",1712,112,16,5.99820281355642,1,0,0.488698059110902,0.6,1,50,50,1.27,0,0.03
"1713",1713,113,16,5.35704163461924,1,0,0.559707811637782,0.6,1,50,50,156.98,0.002,492.88
"1714",1714,114,16,5.71601202269085,1,0,0.524722172971815,0.6,1,50,50,2.8,7e-04,0.16
"1715",1715,115,16,5.26657887245528,1,0,0.565549953375012,0.6,1,50,50,806.43,0.0071,13006.55
"1716",1716,116,16,5.90097041032277,1,0,0.519500307925046,0.6,1,50,50,490.38,0.0051,4809.38
"1717",1717,117,16,5.66517938673496,1,0,0.544379201903939,0.6,1,50,50,54.56,0.0037,59.53
"1718",1718,118,16,5.12091172998771,1,0,0.553753108764067,0.6,1,50,50,4.9,5e-04,0.48
"1719",1719,119,16,5.74598588468507,1,0,0.636327678267844,0.6,1,50,50,57.86,0.0014,66.95
"1720",1720,120,16,5.44865233753808,1,0,0.518078150693327,0.6,1,50,50,4446.51,0.0364,395429.53
"1721",1721,121,16,5.5695390640758,1,0,0.527018734184094,0.6,1,50,50,58.44,0.0032,68.3
"1722",1722,122,16,5.63764376495965,1,0,0.697172947577201,0.6,1,50,50,4.36,1e-04,0.38
"1723",1723,123,16,5.71257783588953,1,0,0.400143311964348,0.6,1,50,50,8.4,0.0022,1.41
"1724",1724,124,16,5.62863883725367,1,0,0.416135264537297,0.6,1,50,50,62.33,0.0044,77.71
"1725",1725,125,16,5.42929308256134,1,0,0.569700660719536,0.6,1,50,50,670.93,0.0052,9003.02
"1726",1726,126,16,5.21662659500726,1,0,0.647590748895891,0.6,1,50,50,1732.63,0.0136,60039.91
"1727",1727,127,16,5.66638355189934,1,0,0.538268656120636,0.6,1,50,50,79.06,5e-04,125
"1728",1728,128,16,5.75805139960721,1,0,0.52800981188193,0.6,1,50,50,45.15,4e-04,40.77
"1729",1729,129,16,5.24406226444989,1,0,0.69560474078171,0.6,1,50,50,6.5,1e-04,0.84
"1730",1730,130,16,5.43552218168043,1,0,0.612085610348731,0.6,1,50,50,688.69,0.0051,9485.82
"1731",1731,131,16,5.1102007473819,1,0,0.489632762712427,0.6,1,50,50,400.08,0.004,3201.31
"1732",1732,132,16,5.27458522701636,1,0,0.564047753927298,0.6,1,50,50,645.18,0.0064,8325.03
"1733",1733,133,16,5.36765673197806,1,0,0.65797416602727,0.6,1,50,50,3.31,1e-04,0.22
"1734",1734,134,16,5.95482626534067,1,0,0.416212831018493,0.6,1,50,50,60.98,0.0046,74.36
"1735",1735,135,16,5.89260793523863,1,0,0.5975735492073,0.6,1,50,50,26.91,8e-04,14.48
"1736",1736,136,16,5.72443480230868,1,0,0.508235389157198,0.6,1,50,50,17.27,0.0013,5.96
"1737",1737,137,16,5.39528905157931,1,0,0.652260785829276,0.6,1,50,50,97.77,0.0025,191.18
"1738",1738,138,16,5.28989015403204,1,0,0.682169504417106,0.6,1,50,50,498.79,0.0048,4975.81
"1739",1739,139,16,5.63960693799891,1,0,0.696723324828781,0.6,1,50,50,79.17,9e-04,125.37
"1740",1740,140,16,5.16198691003956,1,0,0.585699390270747,0.6,1,50,50,450.75,0.0044,4063.53
"1741",1741,141,16,5.64638656447642,1,0,0.594821368344128,0.6,1,50,50,62.71,4e-04,78.65
"1742",1742,142,16,5.07420097081922,1,0,0.590061413915828,0.6,1,50,50,93.4,0.0024,174.47
"1743",1743,143,16,5.56060623796657,1,0,0.663645351165906,0.6,1,50,50,231.82,0.0016,1074.85
"1744",1744,144,16,5.90715690515935,1,0,0.581519528641365,0.6,1,50,50,8.23,7e-04,1.35
"1745",1745,145,16,5.88517908426002,1,0,0.419361571525224,0.6,1,50,50,0.27,1e-04,0
"1746",1746,146,16,5.50122356857173,1,0,0.676087002456188,0.6,1,50,50,143.97,0.0019,414.57
"1747",1747,147,16,5.74616856663488,1,0,0.571181465638801,0.6,1,50,50,0.24,0,0
"1748",1748,148,16,5.14286172948778,1,0,0.687450061785057,0.6,1,50,50,52.1,5e-04,54.29
"1749",1749,149,16,5.26680883672088,1,0,0.630547079746611,0.6,1,50,50,4.09,0,0.33
"1750",1750,150,16,5.57730089011602,1,0,0.650912024383433,0.6,1,50,50,71.83,7e-04,103.2
"1751",1751,151,16,5.22552981041372,1,0,0.660102564049885,0.6,1,50,50,48.39,0.002,46.83
"1752",1752,152,16,5.87595286080614,1,0,0.569954568892717,0.6,1,50,50,50.71,0.0017,51.43
"1753",1753,153,16,5.71652756165713,1,0,0.699376251455396,0.6,1,50,50,266.02,0.0033,1415.37
"1754",1754,154,16,5.97968498314731,1,0,0.488184727123007,0.6,1,50,50,177.24,0.0016,628.3
"1755",1755,155,16,5.08787739509717,1,0,0.594625521963462,0.6,1,50,50,127.58,0.0011,325.56
"1756",1756,156,16,5.82044807402417,1,0,0.439232458849438,0.6,1,50,50,735.75,0.005,10826.43
"1757",1757,157,16,5.20274807862006,1,0,0.491619549877942,0.6,1,50,50,202.62,0.0055,821.12
"1758",1758,158,16,5.76693144976161,1,0,0.570305680879392,0.6,1,50,50,3193.75,0.0216,204000.54
"1759",1759,159,16,5.38192661921494,1,0,0.411007743817754,0.6,1,50,50,29.69,0.0022,17.62
"1760",1760,160,16,5.23166628507897,1,0,0.633512725890614,0.6,1,50,50,119.05,9e-04,283.47
"1761",1761,161,16,5.89380843541585,1,0,0.424249454471283,0.6,1,50,50,87.22,0.0022,152.16
"1762",1762,162,16,5.43226675130427,1,0,0.669525837874971,0.6,1,50,50,232.73,0.0017,1083.31
"1763",1763,163,16,5.53263954934664,1,0,0.430448640557006,0.6,1,50,50,755.99,0.0132,11430.35
"1764",1764,164,16,5.49761639838107,1,0,0.49710471208673,0.6,1,50,50,45.8,0.0013,41.95
"1765",1765,165,16,5.69034938118421,1,0,0.406126841669902,0.6,1,50,50,25.17,0.0059,12.68
"1766",1766,166,16,5.91829023486935,1,0,0.670403720554896,0.6,1,50,50,10.38,1e-04,2.16
"1767",1767,167,16,5.24999417364597,1,0,0.52703514797613,0.6,1,50,50,1220.28,0.0127,29781.61
"1768",1768,168,16,5.56180757214315,1,0,0.624837179086171,0.6,1,50,50,107.06,0.0015,229.25
"1769",1769,169,16,5.58387780562043,1,0,0.65393391714897,0.6,1,50,50,21.68,2e-04,9.4
"1770",1770,170,16,5.27285567903891,1,0,0.664535620552488,0.6,1,50,50,277.43,0.0049,1539.32
"1771",1771,171,16,5.80973257333972,1,0,0.522902203421108,0.6,1,50,50,49.52,3e-04,49.04
"1772",1772,172,16,5.30718707479537,1,0,0.547583361668512,0.6,1,50,50,173.56,0.0033,602.46
"1773",1773,173,16,5.77219356689602,1,0,0.653314139321446,0.6,1,50,50,19.35,4e-04,7.49
"1774",1774,174,16,5.7153312843293,1,0,0.648266933648847,0.6,1,50,50,18.61,0.0015,6.93
"1775",1775,175,16,5.02048901445232,1,0,0.404330111085437,0.6,1,50,50,97.16,0.0076,188.8
"1776",1776,176,16,5.04008606960997,1,0,0.608764466946013,0.6,1,50,50,256.09,0.003,1311.6
"1777",1777,177,16,5.74997852090746,1,0,0.672922479873523,0.6,1,50,50,5.91,1e-04,0.7
"1778",1778,178,16,5.0252239194233,1,0,0.464569786912762,0.6,1,50,50,234.47,0.0068,1099.48
"1779",1779,179,16,5.53842488885857,1,0,0.53550560916774,0.6,1,50,50,1.27,5e-04,0.03
"1780",1780,180,16,5.01508565153927,1,0,0.55060477219522,0.6,1,50,50,8.8,1e-04,1.55
"1781",1781,181,16,5.59394169435836,1,0,0.690226095658727,0.6,1,50,50,100.33,0.001,201.3
"1782",1782,182,16,5.17631761846133,1,0,0.466330237966031,0.6,1,50,50,9.59,4e-04,1.84
"1783",1783,183,16,5.67220613150857,1,0,0.602852755412459,0.6,1,50,50,21.36,8e-04,9.13
"1784",1784,184,16,5.35319963400252,1,0,0.627564460877329,0.6,1,50,50,22.77,4e-04,10.37
"1785",1785,185,16,5.35073315096088,1,0,0.683908736333251,0.6,1,50,50,97.07,0.0011,188.45
"1786",1786,186,16,5.55827230843715,1,0,0.511135017266497,0.6,1,50,50,37.53,9e-04,28.18
"1787",1787,187,16,5.48609954025596,1,0,0.598082356993109,0.6,1,50,50,117.76,0.0011,277.34
"1788",1788,188,16,5.37110625649802,1,0,0.426360489730723,0.6,1,50,50,34.31,3e-04,23.54
"1789",1789,189,16,5.96786838886328,1,0,0.689924249704927,0.6,1,50,50,7.09,1e-04,1.01
"1790",1790,190,16,5.77077528997324,1,0,0.652685935865156,0.6,1,50,50,99.86,9e-04,199.46
"1791",1791,191,16,5.24040376907215,1,0,0.477704311115667,0.6,1,50,50,109.68,0.0096,240.61
"1792",1792,192,16,5.35851513594389,1,0,0.600829975795932,0.6,1,50,50,657.64,0.0115,8649.86
"1793",1793,193,16,5.94619160867296,1,0,0.64353871087078,0.6,1,50,50,175.83,0.0013,618.31
"1794",1794,194,16,5.72497780015692,1,0,0.506320543098263,0.6,1,50,50,227.78,0.0019,1037.65
"1795",1795,195,16,5.00822278903797,1,0,0.439192859036848,0.6,1,50,50,51.08,0.0019,52.19
"1796",1796,196,16,5.860525398748,1,0,0.631134664919227,0.6,1,50,50,1.37,0.0036,0.04
"1797",1797,197,16,5.89115613745525,1,0,0.489971117931418,0.6,1,50,50,10.18,0.0022,2.07
"1798",1798,198,16,5.88639591285028,1,0,0.458732767635956,0.6,1,50,50,6.52,0.0032,0.85
"1799",1799,199,16,5.84424758842215,1,0,0.599359554797411,0.6,1,50,50,4.25,7e-04,0.36
"1800",1800,200,16,5.23363397782668,1,0,0.432947794324718,0.6,1,50,50,3.29,0.003,0.22
"1801",1801,1,18,5.6906733114738,1,0,0.543704423704185,0.6,1,50,50,179.9,0.0024,647.27
"1802",1802,2,18,5.20181380747817,1,0,0.517579126614146,0.6,1,50,50,26.68,5e-04,14.23
"1803",1803,3,18,5.07918834127486,1,0,0.481282064528204,0.6,1,50,50,58.1,5e-04,67.51
"1804",1804,4,18,5.60594433126971,1,0,0.656756251328625,0.6,1,50,50,5.88,1e-04,0.69
"1805",1805,5,18,5.39907516934909,1,0,0.432171723828651,0.6,1,50,50,26.82,0.005,14.39
"1806",1806,6,18,5.8630050572101,1,0,0.466063693165779,0.6,1,50,50,11.33,5e-04,2.57
"1807",1807,7,18,5.69960724888369,1,0,0.533108616690151,0.6,1,50,50,202,0.0019,816.05
"1808",1808,8,18,5.64163186820224,1,0,0.513010927778669,0.6,1,50,50,5.65,2e-04,0.64
"1809",1809,9,18,5.52000204776414,1,0,0.549259616085328,0.6,1,50,50,1.09,0.0024,0.02
"1810",1810,10,18,5.87518225633539,1,0,0.602197771216743,0.6,1,50,50,6.88,1e-04,0.95
"1811",1811,11,18,5.46392678353004,1,0,0.534129869029857,0.6,1,50,50,54.11,0.0024,58.56
"1812",1812,12,18,5.1965974138584,1,0,0.478269773861393,0.6,1,50,50,336.2,0.0048,2260.65
"1813",1813,13,18,5.25060963537544,1,0,0.547111729718745,0.6,1,50,50,111.93,0.0027,250.55
"1814",1814,14,18,5.49054198130034,1,0,0.49233443303965,0.6,1,50,50,4.25,0.0011,0.36
"1815",1815,15,18,5.61903368867934,1,0,0.562772900261916,0.6,1,50,50,3.42,2e-04,0.23
"1816",1816,16,18,5.41078915027902,1,0,0.605426929099485,0.6,1,50,50,264.31,0.002,1397.22
"1817",1817,17,18,5.8695736809168,1,0,0.409909938299097,0.6,1,50,50,5.77,0.0015,0.67
"1818",1818,18,18,5.15227809990756,1,0,0.506105997459963,0.6,1,50,50,115.27,0.0013,265.75
"1819",1819,19,18,5.55184295377694,1,0,0.405465469835326,0.6,1,50,50,23.76,6e-04,11.29
"1820",1820,20,18,5.52399666025303,1,0,0.69494125272613,0.6,1,50,50,22.99,5e-04,10.57
"1821",1821,21,18,5.216012687888,1,0,0.678306540404446,0.6,1,50,50,15.48,2e-04,4.79
"1822",1822,22,18,5.20444686803967,1,0,0.498783088591881,0.6,1,50,50,14.57,4e-04,4.25
"1823",1823,23,18,5.89138297736645,1,0,0.581914605037309,0.6,1,50,50,162.55,0.0013,528.47
"1824",1824,24,18,5.4744637364056,1,0,0.504131676629186,0.6,1,50,50,1.28,2e-04,0.03
"1825",1825,25,18,5.72220576205291,1,0,0.47028649779968,0.6,1,50,50,35.86,0.002,25.72
"1826",1826,26,18,5.67972374311648,1,0,0.451010823738761,0.6,1,50,50,222.32,0.0032,988.52
"1827",1827,27,18,5.23890966456383,1,0,0.473840609774925,0.6,1,50,50,387.07,0.0037,2996.4
"1828",1828,28,18,5.99856923427433,1,0,0.676747965323739,0.6,1,50,50,876.74,0.0077,15373.51
"1829",1829,29,18,5.67479542735964,1,0,0.441653277585283,0.6,1,50,50,494.37,0.0032,4887.94
"1830",1830,30,18,5.94298204733059,1,0,0.526734357932582,0.6,1,50,50,757.01,0.0059,11461.34
"1831",1831,31,18,5.03222547657788,1,0,0.65826194875408,0.6,1,50,50,46.15,8e-04,42.6
"1832",1832,32,18,5.7630946605932,1,0,0.644181493180804,0.6,1,50,50,254.47,0.0019,1295.05
"1833",1833,33,18,5.11309569026344,1,0,0.501918609091081,0.6,1,50,50,2.07,0,0.09
"1834",1834,34,18,5.09648322733119,1,0,0.527862783032469,0.6,1,50,50,413.13,0.0062,3413.54
"1835",1835,35,18,5.80778010818176,1,0,0.696995842154138,0.6,1,50,50,50.21,4e-04,50.42
"1836",1836,36,18,5.83836994087324,1,0,0.584746126760729,0.6,1,50,50,223.19,0.0019,996.3
"1837",1837,37,18,5.03157426230609,1,0,0.526997919613496,0.6,1,50,50,82.89,0.002,137.41
"1838",1838,38,18,5.90804364415817,1,0,0.474340530647896,0.6,1,50,50,32.39,4e-04,20.98
"1839",1839,39,18,5.96443296666257,1,0,0.416244784998707,0.6,1,50,50,4048.03,0.0254,327730.75
"1840",1840,40,18,5.51529136695899,1,0,0.651451857993379,0.6,1,50,50,61.49,9e-04,75.62
"1841",1841,41,18,5.43223782721907,1,0,0.5648612778401,0.6,1,50,50,66.85,8e-04,89.38
"1842",1842,42,18,5.27440932812169,1,0,0.496768327592872,0.6,1,50,50,26.59,0.0013,14.14
"1843",1843,43,18,5.81164148123935,1,0,0.53730840831995,0.6,1,50,50,118.48,0.001,280.74
"1844",1844,44,18,5.48237422527745,1,0,0.657981897005811,0.6,1,50,50,14.66,1e-04,4.3
"1845",1845,45,18,5.62912034336478,1,0,0.46220974912867,0.6,1,50,50,37.9,0.0029,28.72
"1846",1846,46,18,5.05339600984007,1,0,0.663506497396156,0.6,1,50,50,1000.16,0.0082,20006.25
"1847",1847,47,18,5.37602966441773,1,0,0.497128002601676,0.6,1,50,50,983.59,0.0066,19349.09
"1848",1848,48,18,5.47696370142512,1,0,0.674964522919618,0.6,1,50,50,523.7,0.0047,5485.29
"1849",1849,49,18,5.77537119574845,1,0,0.479518966539763,0.6,1,50,50,49.52,0.0026,49.04
"1850",1850,50,18,5.71482572914101,1,0,0.449248916469514,0.6,1,50,50,1.78,4e-04,0.06
"1851",1851,51,18,5.37407064880244,1,0,0.649456132366322,0.6,1,50,50,6.73,3e-04,0.91
"1852",1852,52,18,5.88935398077592,1,0,0.512775561283343,0.6,1,50,50,24.69,0.0014,12.19
"1853",1853,53,18,5.01668907958083,1,0,0.521325844177045,0.6,1,50,50,135.14,0.0016,365.25
"1854",1854,54,18,5.69519351492636,1,0,0.405635834881105,0.6,1,50,50,57,0.0027,64.98
"1855",1855,55,18,5.0704169718083,1,0,0.547101393993944,0.6,1,50,50,5.91,0.0027,0.7
"1856",1856,56,18,5.75458774343133,1,0,0.565203308593482,0.6,1,50,50,47.59,7e-04,45.3
"1857",1857,57,18,5.42784261959605,1,0,0.434596747346222,0.6,1,50,50,1.2,0,0.03
"1858",1858,58,18,5.14015992730856,1,0,0.668186458293349,0.6,1,50,50,88.33,0.0013,156.03
"1859",1859,59,18,5.50647320086136,1,0,0.490410567843355,0.6,1,50,50,66.92,6e-04,89.56
"1860",1860,60,18,5.06484476686455,1,0,0.404068733029999,0.6,1,50,50,956.45,0.0107,18295.87
"1861",1861,61,18,5.90344525733963,1,0,0.511016014078632,0.6,1,50,50,82.82,6e-04,137.19
"1862",1862,62,18,5.54295733873732,1,0,0.688355293148197,0.6,1,50,50,222.37,0.0028,989
"1863",1863,63,18,5.3735109558329,1,0,0.545558101707138,0.6,1,50,50,6.69,1e-04,0.89
"1864",1864,64,18,5.308728992939,1,0,0.528430793667212,0.6,1,50,50,0.36,4e-04,0
"1865",1865,65,18,5.14135550195351,1,0,0.469044959475286,0.6,1,50,50,14.02,3e-04,3.93
"1866",1866,66,18,5.17361814202741,1,0,0.669317521248013,0.6,1,50,50,311.22,0.0023,1937.18
"1867",1867,67,18,5.62214083783329,1,0,0.58859765981324,0.6,1,50,50,441.68,0.0044,3901.62
"1868",1868,68,18,5.22753619030118,1,0,0.653874447685666,0.6,1,50,50,23.81,2e-04,11.34
"1869",1869,69,18,5.92596453381702,1,0,0.655187271512113,0.6,1,50,50,0.83,0,0.01
"1870",1870,70,18,5.51560739637353,1,0,0.691102969436906,0.6,1,50,50,14.94,2e-04,4.46
"1871",1871,71,18,5.62717127031647,1,0,0.431097294040956,0.6,1,50,50,2.55,0.0031,0.13
"1872",1872,72,18,5.29280752781779,1,0,0.630921013769694,0.6,1,50,50,371.97,0.0031,2767.31
"1873",1873,73,18,5.88696814212017,1,0,0.522643848578446,0.6,1,50,50,22.01,2e-04,9.69
"1874",1874,74,18,5.66086746798828,1,0,0.509990394278429,0.6,1,50,50,339.06,0.0029,2299.17
"1875",1875,75,18,5.90342632448301,1,0,0.433193733403459,0.6,1,50,50,21.82,7e-04,9.52
"1876",1876,76,18,5.81938297161832,1,0,0.538079911028035,0.6,1,50,50,0.25,7e-04,0
"1877",1877,77,18,5.42364354990423,1,0,0.451597587554716,0.6,1,50,50,1.27,0,0.03
"1878",1878,78,18,5.44829117134213,1,0,0.457754308194853,0.6,1,50,50,71.71,0.0021,102.85
"1879",1879,79,18,5.76206643274054,1,0,0.42601558866445,0.6,1,50,50,0.05,0.0014,0
"1880",1880,80,18,5.96152229094878,1,0,0.610695162205957,0.6,1,50,50,0.03,3e-04,0
"1881",1881,81,18,5.16258815955371,1,0,0.667177004669793,0.6,1,50,50,5.31,0,0.56
"1882",1882,82,18,5.70021566189826,1,0,0.676784088392742,0.6,1,50,50,12.37,2e-04,3.06
"1883",1883,83,18,5.41907654865645,1,0,0.67245985022746,0.6,1,50,50,87.28,7e-04,152.34
"1884",1884,84,18,5.62946757138707,1,0,0.630917561193928,0.6,1,50,50,5.11,2e-04,0.52
"1885",1885,85,18,5.86773229483515,1,0,0.68614343337249,0.6,1,50,50,5.41,1e-04,0.59
"1886",1886,86,18,5.26332506746985,1,0,0.515300862537697,0.6,1,50,50,0.74,5e-04,0.01
"1887",1887,87,18,5.20765801821835,1,0,0.626659535313956,0.6,1,50,50,771.54,0.007,11905.57
"1888",1888,88,18,5.61113553144969,1,0,0.628282435145229,0.6,1,50,50,17.8,2e-04,6.34
"1889",1889,89,18,5.30871078348719,1,0,0.620581502304412,0.6,1,50,50,21.59,3e-04,9.32
"1890",1890,90,18,5.8077869550325,1,0,0.497222970961593,0.6,1,50,50,192.87,0.0023,744.01
"1891",1891,91,18,5.27300628530793,1,0,0.517999388533644,0.6,1,50,50,14.83,7e-04,4.4
"1892",1892,92,18,5.36936599342152,1,0,0.553025264665484,0.6,1,50,50,254.88,0.0042,1299.27
"1893",1893,93,18,5.40862131211907,1,0,0.483266608836129,0.6,1,50,50,16.43,0.0018,5.4
"1894",1894,94,18,5.25715997978114,1,0,0.547193448874168,0.6,1,50,50,16.04,3e-04,5.14
"1895",1895,95,18,5.11330551886931,1,0,0.534828011435457,0.6,1,50,50,37.1,8e-04,27.53
"1896",1896,96,18,5.87683632876724,1,0,0.615124362683855,0.6,1,50,50,5.82,2e-04,0.68
"1897",1897,97,18,5.27919425093569,1,0,0.552769779716618,0.6,1,50,50,0.28,0,0
